city,pm25,pm10,no2,so2,co,o3,aqi,Date,aqi_outlier,AQI_Category,temperature_2m_max,temperature_2m_min,windspeed_10m_max,precipitation_sum
Kolkata,100.83523533613672,172.5132404966905,52.25273473786971,5.071168434016292,0.8897199703830494,53.107416888124064,112,2023-03-27,False,Moderate,34.3,21.7,12.4,0.0
Kolkata,127.4327829497884,207.4512510950205,59.34667395027976,9.634612965385063,0.3688751020505218,57.49585596050538,137,2023-03-28,False,Moderate,35.2,21.8,12.9,0.0
Kolkata,76.45292458979166,105.4177650921385,29.55605145393408,11.705080733206325,0.8774505201026501,41.659793889166,76,2023-03-29,False,Satisfactory,35.8,21.9,14.8,0.0
Kolkata,79.36405422259361,127.90536389732252,44.12269895785255,7.120569075230621,0.5905610289363015,70.22898252445952,89,2023-03-30,False,Satisfactory,36.8,22.4,23.4,0.0
Kolkata,69.63753423224057,129.16650311748705,21.72981012974689,17.93871293404794,1.145475307262009,54.483414752931125,81,2023-03-31,False,Satisfactory,33.6,23.4,17.9,2.7
Kolkata,55.44057380043952,76.7150936759498,74.11487905141136,9.972648369985208,0.3698892185082527,41.04991579364049,62,2023-04-01,False,Satisfactory,28.0,21.4,13.3,11.6
Kolkata,95.9718368637444,121.02343724398176,31.144080103512035,4.795286077024775,1.2329658817098896,48.75695583810767,92,2023-04-02,False,Satisfactory,31.6,19.9,14.8,0.0
Kolkata,21.906736072404023,53.90497472246754,30.32244490775951,12.115187984321286,0.526534216593294,44.52286475230012,34,2023-04-03,False,Good,34.0,20.0,19.8,0.0
Kolkata,54.50714657634248,75.77457058022856,26.27311904908082,8.141943707685051,0.4342020075026988,28.34774418474685,55,2023-04-04,False,Satisfactory,35.5,19.5,16.9,0.0
Kolkata,56.19299739719243,123.48568544729322,37.7810957703291,2.0,1.1030324328137189,39.60475470141075,72,2023-04-05,False,Satisfactory,35.8,20.8,19.5,0.0
Kolkata,137.5179670806637,203.6527960223048,35.40015748510301,11.02480585411487,0.4577313673619985,59.77270978558143,139,2023-04-06,False,Moderate,37.0,20.3,17.7,0.0
Kolkata,144.6621449680366,180.12369638474968,30.955452675640498,21.86792459973002,0.8258938337137507,27.1394996094736,132,2023-04-07,False,Moderate,38.2,21.0,21.1,0.0
Kolkata,25.4457333463326,109.53118016554404,47.105479432140015,6.74870364669305,0.9011885632874254,37.51768532425706,54,2023-04-08,False,Satisfactory,38.7,21.6,17.5,0.0
Kolkata,5.0,48.09000414563869,39.86911748260147,4.16441917199027,0.4229332387091359,34.97396552735035,24,2023-04-09,False,Good,38.5,22.8,16.6,0.0
Kolkata,71.82656320867908,124.40008021866235,18.356842698206368,9.08955884218615,0.6587920642065774,23.93583504929594,77,2023-04-10,False,Satisfactory,39.3,23.4,17.7,0.0
Kolkata,88.99223165689186,150.9286522905025,44.67873375101166,5.39170107502116,0.9793851884422804,48.48116144931005,99,2023-04-11,False,Satisfactory,39.3,23.0,17.5,0.0
Kolkata,119.30009361443724,178.86543397360043,44.68194300250999,10.589791005988785,1.0868464493688774,32.848291618147954,121,2023-04-12,False,Moderate,40.0,22.4,17.2,0.0
Kolkata,29.444516529204225,134.28485173032442,10.86176066571067,6.043353997976967,1.041115797054616,25.59379593060897,58,2023-04-13,False,Satisfactory,41.8,24.2,24.7,0.0
Kolkata,109.45864631415938,183.99516227188263,60.19181450353744,12.333583305103048,0.4481203368682676,36.28390331323285,119,2023-04-14,False,Moderate,42.8,24.7,21.9,0.0
Kolkata,130.60440160195526,143.28640560360554,52.35020436109552,3.960194083891004,0.7714488172532606,40.65565977444364,117,2023-04-15,False,Moderate,43.2,26.0,18.9,0.0
Kolkata,62.27677723367012,139.106648673321,31.91464425133953,17.21406215669628,0.5840873093420341,53.93206572194327,81,2023-04-16,False,Satisfactory,42.5,26.3,17.1,0.0
Kolkata,74.90840445587766,97.4490636144224,19.74512774131014,10.686765060584785,0.6818903011241221,60.149167781372086,74,2023-04-17,False,Satisfactory,43.2,27.0,20.3,0.0
Kolkata,5.795099197023546,39.22091887119629,46.45756305447315,10.754172315944473,0.363570686213563,55.40126964688272,24,2023-04-18,False,Good,43.6,26.7,17.9,0.0
Kolkata,113.94853595720532,143.99310261718827,54.50226311309576,9.018979622605912,0.6931101310423464,42.00935113749877,109,2023-04-19,False,Moderate,44.3,26.5,18.6,0.0
Kolkata,120.56430455558495,167.30242693146616,51.59639744419378,9.572422736903455,0.9077615780331232,33.68828944187635,119,2023-04-20,False,Moderate,44.2,26.5,21.4,0.0
Kolkata,120.0468753608318,163.9134878190054,58.737792124089815,11.73834696984243,0.8287045425816956,84.29748264829638,123,2023-04-21,False,Moderate,41.3,27.1,27.8,0.0
Kolkata,109.81586328700143,163.70596477231578,21.712261600263663,8.223730192319552,1.0356166382191485,45.01304343951311,110,2023-04-22,False,Moderate,37.3,24.6,13.6,0.0
Kolkata,71.71653700399881,100.07401454214474,46.07547247842852,12.52101774487126,1.0138654545740444,68.56923965615799,77,2023-04-23,False,Satisfactory,34.0,23.6,22.7,6.2
Kolkata,97.94810385957476,124.491055482711,17.3201441698225,15.653951656460046,0.8360355473795265,76.26892234535416,95,2023-04-24,False,Satisfactory,35.0,22.7,18.1,17.2
Kolkata,80.99660996307577,96.4487744000356,21.012461358890903,8.248963762997823,1.3223959257716291,67.53255420643237,78,2023-04-25,False,Satisfactory,32.9,21.7,7.5,0.0
Kolkata,58.55670600761926,104.6827872172768,19.563165153291777,5.01516037382788,1.1356600967919614,64.11331818950032,69,2023-04-26,False,Satisfactory,34.8,23.6,14.0,7.3
Kolkata,68.95873689467709,155.82064010347182,46.515556990044296,13.058821286803344,0.8652741735948642,34.07379243782697,89,2023-04-27,False,Satisfactory,35.0,23.2,20.3,0.7
Kolkata,117.7732266519904,186.8120460485621,43.60932334769529,6.408393701656101,1.1267556690930327,22.995252081057483,121,2023-04-28,False,Moderate,37.5,22.8,13.7,0.0
Kolkata,49.04492058203456,110.65028297241118,33.87572639134459,7.051159224072653,1.2152396540291055,67.00129646902639,67,2023-04-29,False,Satisfactory,37.6,23.5,18.1,0.0
Kolkata,122.65809378518566,179.30001246511443,40.52243898811737,20.68978921693109,1.230587062239535,48.73590707214549,124,2023-04-30,False,Moderate,34.5,24.1,12.4,0.6
Kolkata,188.45108750546348,235.94904087279127,45.78199875734279,18.95239530741699,0.9114722946880954,46.03543542806618,174,2023-05-01,False,Moderate,29.8,23.6,10.1,1.3
Kolkata,95.268082960667,145.16298938801947,8.041898153586274,17.016923865516457,0.6132781380473119,32.74133008863471,95,2023-05-02,False,Satisfactory,34.0,22.5,14.0,0.1
Kolkata,128.19755499581782,185.76116515640703,50.19361718594999,11.368336136158431,0.8672863627208537,45.4891609881328,129,2023-05-03,False,Moderate,32.4,23.8,19.8,33.6
Kolkata,45.54509896197474,109.2517442359628,43.56896864774081,20.60756781832726,0.1293037860587974,67.68219902499904,66,2023-05-04,False,Satisfactory,33.3,23.2,14.8,10.9
Kolkata,64.4835629672707,104.82370858499073,48.76686305489059,7.558933084266445,0.6651266395187201,58.917743645871234,74,2023-05-05,False,Satisfactory,35.7,22.6,14.2,0.1
Kolkata,58.59608710812418,94.48156836088128,29.38180799280726,13.75436197885825,0.438609550199224,61.3350866073005,66,2023-05-06,False,Satisfactory,37.4,25.4,16.4,0.0
Kolkata,164.62312404399154,214.6899179758379,46.52871433223675,13.323639436080189,0.5198800380129418,54.74614307969248,156,2023-05-07,False,Moderate,40.2,24.3,18.1,0.0
Kolkata,88.89388092650785,174.33277073393734,43.71786999178177,18.209392608005107,0.9287470102164138,42.36408826328491,105,2023-05-08,False,Moderate,41.3,25.5,18.8,0.0
Kolkata,32.59218513402696,88.75512900136286,51.40442108414805,11.554862016285602,0.6100895226998956,71.10407022854048,55,2023-05-09,False,Satisfactory,41.2,26.9,16.9,0.0
Kolkata,62.34413032113845,89.30643157395065,39.02501750448922,12.388469555991186,0.5793705817291396,48.628186246328205,66,2023-05-10,False,Satisfactory,43.1,28.9,19.1,0.0
Kolkata,12.192097291696143,70.66846730155676,24.25172614355517,10.09063071380818,0.5969809613397189,71.0241157285222,36,2023-05-11,False,Good,42.2,27.4,19.8,0.0
Kolkata,67.86400862176635,100.99610682191977,71.35619224206721,20.97314578897749,1.0509063702320065,58.430651778301765,77,2023-05-12,False,Satisfactory,40.8,26.4,14.7,0.0
Kolkata,45.38200160483781,117.12556454727068,45.47126385536013,8.815848239642952,0.8422496017484203,43.0357631596934,66,2023-05-13,False,Satisfactory,38.8,27.3,16.1,0.0
Kolkata,19.10475549374312,96.41326567240682,12.794323743774012,22.78330230141961,0.7358450949346295,56.78118970720926,45,2023-05-14,False,Good,38.8,26.4,19.5,0.0
Kolkata,101.37226175064993,131.57856464610785,36.843723384398274,11.492867365230504,0.6189274060471065,65.55916533721516,100,2023-05-15,False,Satisfactory,40.5,25.2,27.9,6.9
Kolkata,31.61744120164599,85.59172068449509,14.34749868738682,13.196321980290625,0.8509127523858215,78.61512284510297,50,2023-05-16,False,Good,41.2,26.4,25.5,0.9
Kolkata,55.4064579011077,102.01803776759624,36.40101498147913,20.40672616326145,0.6272435873497402,53.37924630854794,67,2023-05-17,False,Satisfactory,39.5,26.6,21.1,0.5
Kolkata,68.26454125438727,115.23080742509444,40.16786995782929,17.490551186282005,1.2361461261229625,29.181501708773077,75,2023-05-18,False,Satisfactory,39.2,27.1,25.5,15.5
Kolkata,111.24932049989958,186.34634799486827,45.099783197549705,17.920617984753232,0.4253265842671226,57.6205859908013,121,2023-05-19,False,Moderate,38.0,26.0,15.7,5.5
Kolkata,129.94508967498152,167.34266301502612,20.67826897963028,17.709209556609302,0.6731644575018814,41.32562491742159,121,2023-05-20,False,Moderate,41.5,26.8,21.2,0.0
Kolkata,5.0,44.72926577082876,29.52217704898552,2.986440887675359,0.624456437300436,67.7776371668653,25,2023-05-21,False,Good,42.3,27.4,19.3,0.0
Kolkata,93.6866449237502,110.94524547489512,45.84990280202384,15.633545535572331,0.8311965381145426,49.47185444496476,89,2023-05-22,False,Satisfactory,39.3,26.8,27.4,0.6
Kolkata,48.28023661563648,106.6462542628726,48.77642279002934,13.402749042948214,1.323606360126081,46.91821696806258,65,2023-05-23,False,Satisfactory,38.6,25.4,17.9,24.7
Kolkata,27.86324275503012,111.34872729721236,11.65719576671236,10.00657619817791,0.5237043785423225,48.470683524340735,53,2023-05-24,False,Satisfactory,33.0,24.0,13.7,0.1
Kolkata,74.55181557796593,105.4258295695746,56.01120291091265,11.326341780839195,1.1656732951725677,32.46399193185819,77,2023-05-25,False,Satisfactory,35.2,25.3,18.8,11.4
Kolkata,36.81173809861947,64.6826468539231,47.78478094601317,20.737335137458587,0.7088388146037253,15.295744547741911,44,2023-05-26,False,Good,34.5,24.1,9.7,10.8
Kolkata,98.98224021792994,162.27624763090557,24.48894309303333,14.828104930991785,1.043238960590181,19.26116343753277,102,2023-05-27,False,Moderate,34.4,23.5,11.1,0.1
Kolkata,124.6443153038408,198.21972346630903,35.37691942628098,15.225711283059152,1.392931297079659,40.13842346457361,129,2023-05-28,False,Moderate,34.2,24.4,11.8,2.8
Kolkata,126.42840287252878,181.3316425986732,22.903233414174963,2.8968443824220635,1.0165619880406769,30.40618530613477,122,2023-05-29,False,Moderate,35.8,25.5,6.5,0.0
Kolkata,118.71718346331468,125.0263727368512,42.2356731444978,10.397808899719864,1.3030758734285386,53.38510549689442,106,2023-05-30,False,Moderate,37.3,26.9,12.2,0.0
Kolkata,104.50636589119352,145.88976826928183,37.32089927211804,17.261755677308223,0.8048965833239622,36.21527512715083,103,2023-05-31,False,Moderate,38.6,27.8,10.9,0.2
Kolkata,125.61460431408572,209.33209640802983,62.54241886980295,18.45136406036577,0.7151727454494192,35.28001306053464,135,2023-06-01,False,Moderate,40.4,27.5,17.9,0.0
Kolkata,32.54292883321633,56.398092030313165,38.597214515546014,20.856532950302253,0.3037919737132603,50.25158926853256,42,2023-06-02,False,Good,41.5,25.8,19.3,0.0
Kolkata,67.19472784174995,93.68182432702844,36.198923422112905,18.448575684172784,0.8681998777783858,59.40801220859776,71,2023-06-03,False,Satisfactory,40.8,27.5,16.2,0.0
Kolkata,122.75979554462704,180.4937199252096,34.47579740350075,12.501922006720292,0.4780157003171251,50.85822282409679,124,2023-06-04,False,Moderate,40.8,28.1,17.7,0.0
Kolkata,84.87867071572649,161.22155822154144,35.1368290400421,10.378587425205543,0.3453042384308631,59.72720709232839,100,2023-06-05,False,Satisfactory,41.5,27.9,15.9,0.0
Kolkata,21.228865808197668,61.27182252787036,29.346803794736143,16.453447020543905,0.9463820148776644,60.61605096461163,37,2023-06-06,False,Good,42.0,28.2,19.4,0.0
Kolkata,117.82389449303184,155.03445786117874,26.984513347790468,3.580855764193913,0.838269898950993,38.262519802303686,111,2023-06-07,False,Moderate,42.7,29.1,17.1,0.0
Kolkata,98.04829668643032,171.2562936548852,53.95251159043399,12.604335641308191,0.8233924179052157,49.86153450226843,110,2023-06-08,False,Moderate,43.2,29.1,20.5,0.0
Kolkata,164.99445990400395,203.34712136654525,41.18812217630426,11.095023737853303,0.5650580884414667,44.302786337961805,152,2023-06-09,False,Moderate,42.4,28.4,23.1,0.0
Kolkata,81.11688483012429,107.42148180054954,64.72862850532621,15.63114567850621,1.1275885822728404,47.580169106935664,84,2023-06-10,False,Satisfactory,38.8,27.9,13.9,0.7
Kolkata,67.47792407738808,113.1997850617614,29.554544317380845,18.499193513606087,1.2190126103390924,58.24523324848549,76,2023-06-11,False,Satisfactory,39.5,28.2,22.4,1.8
Kolkata,147.92310658716298,245.8510629237436,67.70202171831957,9.654222192142836,0.1,61.1420573398139,160,2023-06-12,False,Moderate,39.2,28.6,16.9,9.8
Kolkata,97.07429124421392,149.253062017093,36.52152658923234,18.753346707711625,0.3360771068564707,72.97993554974383,104,2023-06-13,False,Moderate,41.2,29.0,20.4,0.8
Kolkata,149.34885509577722,202.35239391895976,44.26333762455786,6.071265418204063,1.1013460887559936,69.06885334317701,146,2023-06-14,False,Moderate,42.2,30.5,26.0,0.2
Kolkata,110.57294239230532,135.78264957903218,15.85882081684158,10.798447430094551,0.8237597600766461,65.2280132305476,104,2023-06-15,False,Moderate,43.0,31.8,19.1,0.0
Kolkata,70.37946241236372,141.63179881973343,56.9376608821492,14.367831589305007,1.0607114464977645,43.75899496270522,87,2023-06-16,False,Satisfactory,42.6,32.2,22.1,0.0
Kolkata,34.334671556606494,72.95594656610187,27.509011633623324,18.053194360801665,1.058782615367111,19.54331721262097,43,2023-06-17,False,Good,42.7,31.1,21.5,0.1
Kolkata,87.15332265502566,101.43794852034782,23.7411515264408,16.160120646773102,0.2827102999005249,29.53698245083737,79,2023-06-18,False,Satisfactory,39.2,29.0,20.0,1.9
Kolkata,39.0363549100237,57.33718972279113,18.69626201565784,11.719399641212364,0.2945698022755971,46.26477130945143,43,2023-06-19,False,Good,37.0,28.5,20.0,0.0
Kolkata,80.36357676582834,145.40161952197647,53.93993452651202,5.118921103439166,0.4028623495528304,29.306444282729384,92,2023-06-20,False,Satisfactory,37.0,28.0,20.9,17.5
Kolkata,111.6343870884455,168.54604788738027,34.70210366588607,6.03974974717371,0.8465855207868384,70.53242363994673,116,2023-06-21,False,Moderate,35.8,27.7,18.1,8.0
Kolkata,132.14833690496476,152.68361509634423,56.06578651489665,4.568316881047772,0.6793127488194789,42.19932847503446,121,2023-06-22,False,Moderate,33.4,26.5,17.4,5.5
Kolkata,90.65209445885338,120.60271719269312,41.543364757996,6.595442152499888,0.8515959762034025,30.240645936410623,88,2023-06-23,False,Satisfactory,34.5,25.8,13.1,1.2
Kolkata,64.0905148267226,114.16423281906474,36.247138718142814,16.22443085119914,0.1223325758182733,52.619371972244494,75,2023-06-24,False,Satisfactory,34.4,26.9,18.1,1.4
Kolkata,46.79119829381631,108.6097523324418,40.45901277285832,17.439435636751945,0.730140832455039,68.51347189151657,66,2023-06-25,False,Satisfactory,32.3,26.4,23.3,6.5
Kolkata,86.26514140417316,110.39967647362474,27.79899109362755,9.0668982358304,0.8343888657386002,63.49660831045053,85,2023-06-26,False,Satisfactory,30.1,25.5,22.1,2.5
Kolkata,104.43051599681004,167.723237860727,28.80376883895151,16.411701910846332,0.8311896030124463,61.919556837728216,111,2023-06-27,False,Moderate,28.9,24.7,20.6,15.4
Kolkata,20.901958246103295,79.95123925823103,30.83768111401674,5.673379137928223,0.9939547905313696,43.56477114271211,41,2023-06-28,False,Good,29.6,24.6,18.6,15.9
Kolkata,101.21494172449832,131.6499532542971,70.47436666306862,11.404944850658977,0.659234652335215,64.84978631073349,103,2023-06-29,False,Moderate,32.5,26.0,17.1,6.7
Kolkata,76.57085992496388,189.88526549693287,57.47593996545227,9.632973705527927,0.8222816675092128,50.994268042857065,106,2023-06-30,False,Moderate,32.2,26.9,11.7,31.8
Kolkata,37.78860864227333,113.45959821762628,33.55642683756787,10.763452676577309,0.865589450573999,36.26511552585912,59,2023-07-01,False,Satisfactory,33.2,25.1,11.7,29.9
Kolkata,88.45351194364956,128.39616164957437,32.851722480112265,11.189294347718146,0.5795143166541615,26.529382407548987,88,2023-07-02,False,Satisfactory,32.3,26.8,14.6,2.9
Kolkata,86.95217319306461,91.16106719364588,6.197736506075813,12.2236353749086,0.7454389259433052,53.88984783183186,76,2023-07-03,False,Satisfactory,32.9,27.6,11.3,14.3
Kolkata,106.57476655898527,117.02946616045509,30.77950609448637,9.761643520892804,0.8936835060041599,53.42361796384276,96,2023-07-04,False,Satisfactory,34.2,27.0,14.0,2.3
Kolkata,63.7984723618371,114.6815875862434,35.877071805990965,7.436508105145744,0.8161788346364496,17.836764484140538,71,2023-07-05,False,Satisfactory,32.5,26.2,13.5,5.8
Kolkata,89.81178929002176,168.0588419005462,34.796088282469654,22.310024061028503,0.980913932051778,71.87603234133604,105,2023-07-06,False,Moderate,32.3,26.2,15.5,15.0
Kolkata,95.43192059032928,156.46336848424312,42.14850504563071,4.161023755479697,0.2103990280803229,46.38046230236573,103,2023-07-07,False,Moderate,32.9,25.9,19.4,2.4
Kolkata,55.89185721909128,94.47985807033328,21.03690760774744,17.542799969679038,0.4906445392966501,33.56206433077148,61,2023-07-08,False,Satisfactory,32.7,26.0,16.4,2.3
Kolkata,81.53478786979571,153.20345422683,52.72480429479476,8.751974731685099,0.7362862198247258,74.60455608248421,99,2023-07-09,False,Satisfactory,32.5,26.1,13.7,2.3
Kolkata,124.24271767004043,191.77608676766,45.77886871544375,12.500838908617556,1.402571816352975,66.92861296007257,130,2023-07-10,False,Moderate,34.1,27.1,14.1,0.2
Kolkata,84.88406101644672,149.34870590041564,36.26112406788502,3.978097289653949,0.4932810626678088,43.08912807632981,95,2023-07-11,False,Satisfactory,34.3,27.8,18.4,0.6
Kolkata,58.98160288612935,94.519940400804,29.835661441889076,18.530532000026263,1.349794972892122,69.68535976443607,67,2023-07-12,False,Satisfactory,33.7,27.3,16.9,0.3
Kolkata,5.0,76.55812575804357,51.04758323985519,11.813859688692425,0.6509072424394239,45.42627826945925,35,2023-07-13,False,Good,33.2,26.7,17.4,0.2
Kolkata,119.59947564007372,177.31313544556974,58.2934461806246,16.073379587032882,1.2321559560322797,59.50947945686536,124,2023-07-14,False,Moderate,33.5,26.6,11.2,22.1
Kolkata,34.510920872007,52.50946724958845,49.69061882337064,15.00291793080308,0.614856011962461,53.70956617629562,43,2023-07-15,False,Good,32.5,25.4,14.0,32.3
Kolkata,61.822636767472325,101.95929814670052,18.50112703883692,12.223888460239294,0.6449369213196686,55.67552107501042,68,2023-07-16,False,Satisfactory,31.6,25.4,13.9,6.4
Kolkata,9.86754744962272,71.90522494279767,32.27095215082,6.666941064232425,0.6680269487972834,26.02688587333759,32,2023-07-17,False,Good,32.2,25.8,18.0,4.2
Kolkata,68.36307433033477,120.82694453342738,41.09011935525523,14.299800944854445,0.6296996693456561,61.69056236986435,80,2023-07-18,False,Satisfactory,33.1,26.0,18.5,3.2
Kolkata,90.64673995032616,156.9654141456835,64.88655907397577,4.243844795438193,0.6852117248673923,38.55726270112866,102,2023-07-19,False,Moderate,32.8,26.2,20.3,2.1
Kolkata,165.5296903529789,227.47555133874704,44.30744144313544,17.97989114344773,0.803727815875258,56.99999107003139,161,2023-07-20,False,Moderate,33.6,26.5,21.6,1.7
Kolkata,61.75797483768186,84.46871707371578,53.46195430829469,7.200904022983954,1.024579333807295,66.25451606476429,68,2023-07-21,False,Satisfactory,32.7,26.7,21.7,5.9
Kolkata,5.0,75.89636883316666,43.81859583150394,7.151080803988604,0.2780689105776343,48.93761643863497,34,2023-07-22,False,Good,32.0,25.8,20.1,14.5
Kolkata,72.85636216580626,144.697167306526,40.97113387353762,6.561536285866424,0.3338796637369427,52.19659504362189,89,2023-07-23,False,Satisfactory,33.2,26.2,18.6,2.1
Kolkata,80.1696137847532,156.57792990559096,32.622282896817566,14.093392467977203,0.7601678877106565,10.0,91,2023-07-24,False,Satisfactory,33.5,25.6,14.6,0.9
Kolkata,108.64185556463345,150.11989639295018,49.886788935329164,12.846215436609723,0.503368571649272,47.386537236914656,109,2023-07-25,False,Moderate,34.2,25.6,18.6,1.7
Kolkata,78.74534794069733,132.4256281993995,47.68490810271162,12.152574277557678,1.3238632114070523,62.60807716436178,90,2023-07-26,False,Satisfactory,32.4,25.9,17.4,4.7
Kolkata,119.83938720390648,186.3378241896692,41.146309731090696,15.659261527996328,1.1746431195063796,51.8903202124424,125,2023-07-27,False,Moderate,32.5,26.1,16.3,3.6
Kolkata,122.03020886657144,145.98548143769258,56.48516693508488,8.145281268157145,0.4086802326939473,45.81353750378264,115,2023-07-28,False,Moderate,32.5,25.4,15.6,3.6
Kolkata,88.29515330005631,144.9900659416337,59.35734208064386,9.213918357096096,1.2932025713669528,74.69207276441787,101,2023-07-29,False,Moderate,32.3,26.4,10.8,5.5
Kolkata,89.02505152811018,122.47482815188268,77.36208179800602,20.62435925397548,0.8571374549018875,29.566656565968085,91,2023-07-30,False,Satisfactory,33.2,25.9,10.7,9.1
Kolkata,104.82031069623282,143.02197359516208,53.110072300603264,13.147513267687534,0.3211884659937836,32.300561258666804,103,2023-07-31,False,Moderate,33.2,26.5,14.5,10.7
Kolkata,49.51291904904869,132.33089541710945,30.250996081032703,2.0,0.7395226481040396,46.07969723532257,72,2023-08-01,False,Satisfactory,33.7,26.0,17.9,32.4
Kolkata,143.59244010633734,223.8837371110916,20.36856541713606,13.967094180219698,1.0375249977684962,48.18271965000742,145,2023-08-02,False,Moderate,30.6,25.9,29.4,22.5
Kolkata,87.04314429092537,159.1551983287152,44.391096853142685,15.352403262291094,1.2220670526765518,43.30144621466243,100,2023-08-03,False,Satisfactory,31.8,25.5,20.3,2.3
Kolkata,111.84499539663634,152.95658022107864,56.10301511078292,8.893031819165916,0.930355055292014,46.58109540344302,112,2023-08-04,False,Moderate,32.8,25.7,16.3,0.7
Kolkata,103.48115643917012,136.58548109709926,35.83664121853106,11.73681605328821,0.4776464543582884,40.88569420207877,100,2023-08-05,False,Satisfactory,31.6,26.2,15.8,6.0
Kolkata,14.414966399684133,71.95837124875777,51.91308565888667,5.04304186494223,0.4486614853108221,35.617826877044784,37,2023-08-06,False,Good,31.7,26.5,19.1,5.0
Kolkata,29.065514539198432,87.05262664054585,29.62264212697917,13.250989869158438,0.5757448529601332,44.89422342062253,48,2023-08-07,False,Good,31.8,26.0,16.6,15.8
Kolkata,121.53969122289249,148.42975290430775,31.57219325631157,14.0883176211928,0.7044442439936494,52.82982281889425,113,2023-08-08,False,Moderate,30.5,26.0,16.2,4.6
Kolkata,80.06945422475026,99.93478541802514,60.98624172346129,11.503317824429956,1.2784321064899316,55.0711727789656,81,2023-08-09,False,Satisfactory,32.0,25.4,17.3,7.2
Kolkata,132.6664412583919,203.1119677844747,58.43322889816045,10.88607298851412,1.3361358128585752,42.92004945586928,137,2023-08-10,False,Moderate,33.1,25.9,11.8,0.9
Kolkata,94.50753537157958,161.77015999464365,87.58370219748707,17.46965966975946,0.6421756025587464,54.040358117515495,109,2023-08-11,False,Moderate,33.3,26.7,12.2,2.7
Kolkata,26.147698743317605,105.54613319409394,5.0,11.13758565275716,1.4587097794726218,61.39674510105464,51,2023-08-12,False,Satisfactory,32.8,26.6,19.9,12.8
Kolkata,99.59116126620556,125.75500368803992,59.96259159974305,7.427907641762346,0.5281577300508078,69.93630247912287,100,2023-08-13,False,Satisfactory,30.9,25.6,9.8,16.4
Kolkata,42.09388049387992,62.824364848366926,25.53927195821301,12.945885080936828,0.6492589293051189,77.25051289978323,50,2023-08-14,False,Good,31.4,25.0,7.1,4.8
Kolkata,81.36784853568294,106.56419154653474,11.98004133972065,16.502373214520084,0.8900746543057435,59.12566785978709,79,2023-08-15,False,Satisfactory,32.8,25.8,10.2,4.7
Kolkata,62.92255192864778,116.0065352978657,57.85968323579824,12.027657360089425,0.4558114896317665,60.841662542811406,78,2023-08-16,False,Satisfactory,32.5,26.6,7.6,4.5
Kolkata,66.0418892736125,135.36581401297886,40.38207640847969,16.309083042207803,0.9521063132166572,69.47028142762875,84,2023-08-17,False,Satisfactory,33.2,26.4,10.5,20.1
Kolkata,118.48301116063038,142.38684443708624,11.895520942862705,11.615230308477496,0.9805466443145244,39.11989284140732,107,2023-08-18,False,Moderate,32.8,25.4,20.5,8.9
Kolkata,97.82633219502084,155.89681044448815,38.9052140774549,8.826788951143833,0.4941875141703439,87.1876081885824,108,2023-08-19,False,Moderate,32.0,26.0,20.3,1.4
Kolkata,5.0,30.223146180723887,79.0069099241337,6.834903360856337,0.6312077743765352,60.20111153053706,25,2023-08-20,False,Good,32.2,26.1,14.1,2.0
Kolkata,99.24281309575773,158.1040577395282,62.43099819728786,7.20976015406807,0.8524872782742607,49.19454682330637,108,2023-08-21,False,Moderate,33.6,25.8,13.7,0.7
Kolkata,44.83882970706918,96.9138620537953,48.405114201551626,14.924425925445163,1.1208308313159745,49.39981679141031,61,2023-08-22,False,Satisfactory,33.0,25.6,10.1,17.3
Kolkata,39.70528614730041,62.02371696492568,33.07883304815633,5.236687661314264,0.5867881818323513,32.272736974645206,44,2023-08-23,False,Good,32.5,25.5,12.5,18.7
Kolkata,53.80738059147302,139.47629582399725,38.14982514604459,19.861431172720792,0.9253023869593312,40.66362904734658,76,2023-08-24,False,Satisfactory,31.5,25.4,15.6,29.0
Kolkata,75.06817650617204,92.054537417852,35.033505590556935,5.445821045074725,0.9795657043073216,43.47663058743445,73,2023-08-25,False,Satisfactory,31.0,25.9,14.2,21.6
Kolkata,67.85551326903126,109.4968209709838,53.475907635934576,7.550821296638323,0.5132477279228964,55.13895189474499,77,2023-08-26,False,Satisfactory,31.5,25.5,13.0,15.2
Kolkata,123.453120856489,180.07869449428634,72.80279687036986,7.328726817958253,0.150032755769423,57.30845491334068,128,2023-08-27,False,Moderate,34.0,25.9,16.1,0.1
Kolkata,73.86853947835993,133.29981478966496,52.84563156280322,4.373234393140081,0.7139894519868223,58.79090845746112,88,2023-08-28,False,Satisfactory,33.8,25.9,14.9,0.0
Kolkata,90.21948613685343,136.69939867658886,51.07375866932877,16.983237367853203,0.1846456948279894,73.63673435765612,98,2023-08-29,False,Satisfactory,33.9,24.8,8.7,0.0
Kolkata,31.088201186721665,92.9970547469426,35.04099050640848,18.274657507190582,1.0163194955434878,58.83992440237134,52,2023-08-30,False,Satisfactory,33.8,25.4,9.3,0.0
Kolkata,88.87957313915588,128.1332145896747,25.148679891010275,5.084770089930342,0.6122927728861213,63.68197354254031,91,2023-08-31,False,Satisfactory,34.0,26.2,9.7,0.2
Kolkata,39.9230607527758,114.10343554841164,24.61287902994668,11.17805676431388,0.9353294892894358,65.39811178348481,63,2023-09-01,False,Satisfactory,35.1,26.5,9.6,0.5
